"Time (s)"	"Linear Acceleration x (m/s^2)"	"Linear Acceleration y (m/s^2)"	"Linear Acceleration z (m/s^2)"	"Absolute acceleration (m/s^2)"
1.643106613E1	-2.547341253E0	2.186405933E0	-3.030313665E0	4.522401936E0
1.644106113E1	-2.700181623E0	1.376494937E0	-3.040910574E0	4.293350233E0
1.645105513E1	-2.587551970E0	9.421932869E-1	-2.620334385E0	3.801224234E0
1.646105013E1	-2.080209241E0	8.337861279E-1	-1.823065946E0	2.888951235E0
1.647104413E1	-1.518773920E0	3.961095379E-1	-1.032781422E0	1.878886492E0
1.648103913E1	-1.113586068E0	-1.987178432E-1	-5.099000090E-1	1.240790366E0
1.649103313E1	-8.904458669E-1	-7.714021111E-1	-1.242328674E-1	1.184647148E0
1.650102812E1	-4.800479266E-1	-1.222578679E0	5.529261607E-1	1.425086656E0
1.651102212E1	-1.757029101E-1	-1.990161974E0	1.089821595E0	2.275813548E0
1.652101713E1	2.886795584E-1	-3.052785684E0	1.180820643E0	3.285905310E0
1.653101113E1	8.251867741E-1	-4.051932752E0	1.833696769E0	4.523442945E0
1.654100613E1	1.615531598E0	-4.500236144E0	3.090483268E0	5.693255179E0
1.655100013E1	2.332584278E0	-5.118961315E0	4.208051071E0	7.025126915E0
1.656099513E1	2.928013119E0	-6.046536124E0	5.092916647E0	8.430400934E0
1.657099013E1	3.674786173E0	-6.938591437E0	6.258206500E0	1.004058032E1
1.658098413E1	4.359170897E0	-7.989699202E0	7.035955764E0	1.150401398E1
1.659097912E1	4.357197462E0	-9.163383318E0	7.390024552E0	1.255249881E1
1.660097312E1	4.025274126E0	-1.066980967E1	7.152648647E0	1.346135405E1
1.661096812E1	3.568885788E0	-1.211783988E1	6.817367547E0	1.435463303E1
1.662096213E1	3.006272838E0	-1.309942601E1	6.629225782E0	1.498596919E1
1.663095713E1	2.770000886E0	-1.378921970E1	6.805621660E0	1.562472307E1
1.664095113E1	3.072111901E0	-1.439969357E1	6.932718494E0	1.627426288E1
1.665094613E1	3.538112769E0	-1.508877040E1	6.792881747E0	1.692136154E1
1.666094013E1	3.973174850E0	-1.547690506E1	6.953849747E0	1.742632305E1
1.667093513E1	4.197296872E0	-1.551839457E1	6.963410529E0	1.751933096E1
1.668092913E1	4.093066744E0	-1.535636471E1	6.859928260E0	1.730981653E1
1.669092412E1	3.984229011E0	-1.513941196E1	6.427173491E0	1.692289675E1
1.670091812E1	3.785350589E0	-1.471020177E1	5.749126271E0	1.624103963E1
1.671091312E1	3.608286081E0	-1.403376195E1	5.165351370E0	1.538333702E1
1.672090712E1	3.562813747E0	-1.329353135E1	4.786589205E0	1.457130927E1
1.673090213E1	3.298817807E0	-1.245707312E1	4.520473650E0	1.365633742E1
1.674089613E1	2.897105321E0	-1.150162872E1	4.297719877E0	1.261550945E1
1.675089113E1	2.684097979E0	-1.040520913E1	4.237840295E0	1.155127912E1
1.676088513E1	2.421202778E0	-9.456898341E0	3.992518024E0	1.054681702E1
1.677088013E1	1.887480336E0	-9.196156377E0	3.096626353E0	9.885391692E0
1.678087413E1	1.665683898E0	-8.964621255E0	2.501883245E0	9.455070432E0
1.679086912E1	1.444263289E0	-8.338601975E0	2.423833441E0	8.803019249E0
1.680086312E1	1.106039725E0	-8.054191067E0	1.931474494E0	8.356070329E0
1.681085812E1	8.601189175E-1	-8.028287317E0	1.237637452E0	8.168534034E0
1.682085212E1	1.076871036E0	-7.586015035E0	1.625053496E0	7.832501146E0
1.683084713E1	1.870186903E0	-5.746045958E0	3.749970256E0	7.111745223E0
1.684084113E1	2.547582158E0	-4.449815896E0	4.200964245E0	6.628660268E0
1.685083613E1	3.190992812E0	-4.514167720E0	2.820610877E0	6.206125285E0
1.686083113E1	3.279772257E0	-4.087830563E0	1.747721649E0	5.524653448E0
1.687082513E1	2.637384574E0	-3.390231130E0	1.335702860E-1	4.297360298E0
1.688082012E1	1.798091611E0	-2.569647211E0	-1.598624082E0	3.520201583E0
1.689081412E1	9.351716579E-1	-1.233465464E0	-3.196323134E0	3.551403195E0
1.690080912E1	-4.783663770E-2	5.661869149E-1	-3.899409301E0	3.940589913E0
1.691080312E1	-5.052441270E-1	2.678498686E0	-3.115257921E0	4.139379029E0
1.692079813E1	-1.582407852E-1	5.829233125E0	-1.200107099E0	5.953591859E0
1.693079213E1	3.381514248E-2	8.164670699E0	9.097682834E-3	8.164745792E0
1.694078713E1	3.159613510E-1	9.564771284E0	4.647098029E-1	9.581264869E0
1.695078113E1	1.064007453E0	1.070294467E1	2.512548566E-2	1.075573186E1
1.696077613E1	1.601511144E0	1.110499338E1	-9.456824666E-1	1.125966390E1
1.697077042E1	1.649699218E0	1.161963723E1	-2.011585441E0	1.190730670E1
1.698076542E1	1.765266950E0	1.249866319E1	-2.940102237E0	1.296059220E1
1.699075942E1	2.178237373E0	1.402334222E1	-2.569013958E0	1.442215926E1
1.700075442E1	2.919724106E0	1.562217329E1	-7.138321799E-1	1.590869710E1
1.701074842E1	3.959743795E0	1.768463711E1	2.923154082E0	1.835676416E1
1.702074342E1	5.227137144E0	1.897892063E1	5.020625181E0	2.031573450E1
1.703073742E1	6.387382604E0	1.896966449E1	5.352070507E0	2.071935052E1
1.704073242E1	6.994026550E0	1.825927340E1	4.653880799E0	2.009915617E1
1.705072642E1	7.054939334E0	1.795314125E1	4.599699329E0	1.983039797E1
1.706072142E1	6.825064237E0	1.775126730E1	4.187544301E0	1.947368789E1
1.707071542E1	6.240895234E0	1.684584818E1	2.911442109E0	1.819911726E1
1.708071042E1	5.373729179E0	1.628149363E1	2.068542584E0	1.726970957E1
1.709070442E1	4.446816275E0	1.628847755E1	1.378108622E0	1.694071602E1
1.710069942E1	3.060324499E0	1.612981101E1	7.951862454E-2	1.641775601E1
1.711069342E1	1.971006788E0	1.578888676E1	-8.639611959E-1	1.593487502E1
1.712068842E1	1.293002106E0	1.546757057E1	-9.036193514E-1	1.554780118E1
1.713068342E1	1.079688882E0	1.551189714E1	-1.215104038E-1	1.554990179E1
1.714067742E1	8.234372871E-1	1.521431129E1	3.632062322E-1	1.524090665E1
1.715067242E1	1.299247371E0	1.370607580E1	-3.706076378E-1	1.377250550E1
1.716066642E1	1.781595592E0	1.226665854E1	-9.703009987E-1	1.243328109E1
1.717066142E1	1.838818345E0	1.110030508E1	-1.649508306E0	1.137184696E1
1.718065542E1	1.771942132E0	1.019026899E1	-1.923046317E0	1.052043099E1
1.719065042E1	1.090418523E0	9.658375851E0	-2.057872000E0	9.935193697E0
1.720064442E1	5.632250078E-2	9.222245484E0	-2.088061175E0	9.455843879E0
1.721063942E1	-7.457405088E-1	8.089162095E0	-2.280120574E0	8.437394274E0
1.722063342E1	-1.433588466E0	6.432021418E0	-2.513926170E0	7.053077356E0
1.723062842E1	-1.873060225E0	4.764823530E0	-2.711053936E0	5.793247044E0
1.724062242E1	-1.704922515E0	3.471231147E0	-2.780537569E0	4.763149760E0
1.725061742E1	-1.222899180E0	2.471694070E0	-2.005728870E0	3.409941683E0
1.726061142E1	-8.385046117E-1	1.717290107E0	-9.797237867E-1	2.147564666E0
1.727060642E1	-2.009941643E-1	8.732679167E-1	-7.628195679E-1	1.176813155E0
1.728060042E1	2.292231327E-1	-1.909833656E-1	-1.179768729E0	1.216910902E0
1.729059542E1	1.685539580E-1	-1.439621331E0	-2.059836080E0	2.518699008E0
1.730058942E1	1.066893201E-1	-2.354201288E0	-2.431388043E0	3.386044024E0
1.731058442E1	2.037464670E-1	-3.236917136E0	-2.271854950E0	3.959857331E0
1.732057842E1	7.142501096E-1	-3.884846225E0	-1.663900643E0	4.286111147E0
1.733057342E1	1.386070191E0	-3.785292701E0	-2.990979445E-1	4.042164147E0
1.734056742E1	2.577422254E0	-3.560511113E0	1.489008669E0	4.640850319E0
1.735056242E1	3.529427315E0	-4.507280285E0	2.490295817E0	6.242916466E0
1.736055642E1	4.235712494E0	-6.240547324E0	2.127141625E0	7.836480251E0
1.737055142E1	4.915107497E0	-7.960572467E0	2.318716875E0	9.638746996E0
1.738054542E1	5.674130468E0	-9.697554535E0	3.236420415E0	1.169242223E1
1.739054042E1	6.332501807E0	-1.179740545E1	4.742560256E0	1.420462010E1
1.740053442E1	7.186838486E0	-1.440396438E1	6.736162001E0	1.744994888E1
1.741052942E1	7.088429262E0	-1.683677680E1	7.969184831E0	1.993064950E1
1.742052342E1	6.595765091E0	-1.866545374E1	8.147634251E0	2.140764406E1
1.743051842E1	6.316758179E0	-2.057804991E1	8.355374714E0	2.309047117E1
1.744051342E1	5.635455814E0	-2.146300963E1	8.987013168E0	2.394129383E1
1.745050742E1	5.320126584E0	-2.164756413E1	9.245440219E0	2.413294314E1
1.746050242E1	5.599817619E0	-2.170890610E1	9.652880053E0	2.440927395E1
1.747049642E1	6.053480862E0	-2.122644064E1	9.700433119E0	2.411026370E1
1.748049142E1	6.444153805E0	-2.051982334E1	9.592574794E0	2.355011166E1
1.749048542E1	6.296497577E0	-1.933376944E1	9.375105150E0	2.239046938E1
1.750048042E1	5.623224608E0	-1.794166317E1	8.858986042E0	2.078474358E1
1.751047442E1	4.815321254E0	-1.678542422E1	8.113522764E0	1.925531191E1
1.752046942E1	4.214637082E0	-1.567652316E1	7.676002514E0	1.795654640E1
1.753046342E1	3.656644601E0	-1.474063887E1	7.374298466E0	1.688306139E1
1.754045842E1	3.243247624E0	-1.337423345E1	7.179887901E0	1.552222812E1
1.755045242E1	3.384894377E0	-1.192243529E1	7.339071330E0	1.440360862E1
1.756044742E1	3.680231392E0	-1.046300418E1	6.779706216E0	1.299934521E1
1.757044142E1	4.136381748E0	-8.941667426E0	5.868190200E0	1.146728942E1
1.758043642E1	4.286793477E0	-7.749813672E0	5.596487045E0	1.047649166E1
1.759043042E1	4.115212196E0	-6.859649348E0	4.698068792E0	9.276939742E0
1.760042542E1	3.794772792E0	-6.256635938E0	3.594952383E0	8.152881481E0
1.761041942E1	3.221397164E0	-5.818405836E0	2.599538763E0	7.140647586E0
1.762041442E1	2.825934767E0	-5.006440421E0	1.470761263E0	5.934095692E0
1.763040842E1	2.431982266E0	-3.350844578E0	1.165540699E0	4.301300065E0
1.764040342E1	2.198291422E0	-1.782501911E0	9.255423170E-1	2.977654584E0
1.765039742E1	1.968843757E0	-7.418795192E-1	2.452667230E-1	2.118227260E0
1.766039242E1	1.729724504E0	4.408550633E-1	-8.525889462E-1	1.978182994E0
1.767038642E1	1.029921037E0	1.489520885E0	-2.710922374E0	3.260139556E0
1.768038142E1	6.111142156E-1	2.646287544E0	-4.092770875E0	4.911931574E0
1.769037542E1	3.729460855E-1	4.099749235E0	-5.096987479E0	6.551817605E0
1.770037042E1	-8.809217758E-2	5.452413406E0	-6.014437834E0	8.118499531E0
1.771036442E1	-1.470295532E-1	7.677808135E0	-6.111110435E0	9.814072865E0
1.772035942E1	9.267842656E-1	1.103268788E1	-3.850364025E0	1.172196374E1
1.773035342E1	1.493281668E0	1.328677899E1	-1.733375505E0	1.348232089E1
1.774034842E1	2.379978592E0	1.453965019E1	-7.137164050E-1	1.475042768E1
1.775034342E1	3.932954777E0	1.553763425E1	7.680849856E-1	1.604606387E1
1.776033742E1	5.086102887E0	1.611652731E1	2.577014118E0	1.709537647E1
1.777033242E1	5.794829863E0	1.652523832E1	3.016242925E0	1.776967293E1
1.778032642E1	6.204174135E0	1.677062024E1	2.436892612E0	1.804671509E1
1.779032142E1	6.278645443E0	1.752018300E1	2.128097645E0	1.873251186E1
1.780031542E1	5.380633571E0	1.879449477E1	2.186310770E0	1.967140580E1
1.781031042E1	4.204583964E0	1.979824886E1	1.768603225E0	2.031691762E1
1.782030442E1	3.493409636E0	1.983998395E1	1.436743916E0	2.019636371E1
1.783029942E1	3.357520637E0	1.925315621E1	1.781907980E0	1.962478446E1
1.784029342E1	3.640577622E0	1.879883574E1	2.578387629E0	1.932092424E1
1.785028842E1	4.108766518E0	1.811867359E1	3.613299192E0	1.892681235E1
1.786028242E1	4.288545888E0	1.711657426E1	3.644367787E0	1.801805086E1
1.787027742E1	4.163732684E0	1.633327774E1	3.047654167E0	1.712894707E1
1.788027142E1	3.629990653E0	1.645004664E1	2.236576359E0	1.699362058E1
1.789026642E1	3.068649180E0	1.676092322E1	1.115784987E0	1.707601039E1
1.790026042E1	2.696977349E0	1.641123399E1	-8.642535567E-2	1.663158914E1
1.791025542E1	2.353090025E0	1.592543913E1	-8.392754209E-1	1.612020556E1
1.792024942E1	1.794801090E0	1.521183791E1	-1.435592600E0	1.538448081E1
1.793024442E1	1.186403710E0	1.418540481E1	-2.448311055E0	1.444394304E1
1.794023842E1	5.927842909E-1	1.320847424E1	-2.990320464E0	1.355570734E1
1.795023342E1	1.329762089E-1	1.230015139E1	-3.299467433E0	1.273569363E1
1.796022742E1	-1.762444353E-1	1.136483311E1	-2.781312325E0	1.170154657E1
1.797022250E1	-4.192848310E-2	1.015405485E1	-2.198822057E0	1.038948537E1
1.798021650E1	5.127745003E-2	8.568615652E0	-2.138515629E0	8.831594004E0
1.799021150E1	-4.626580149E-2	7.519961379E0	-2.001899529E0	7.782002402E0
1.800020550E1	-4.983752932E-1	6.405452839E0	-1.784431638E0	6.668013218E0
1.801020050E1	-1.088865137E0	5.212223235E0	-2.023518439E0	5.696272923E0
1.802019450E1	-1.465955144E0	4.103241484E0	-3.006161740E0	5.293639917E0
1.803018950E1	-1.782604383E0	2.625650674E0	-3.529564140E0	4.746529560E0
1.804018350E1	-1.444027647E0	1.847059265E0	-3.222225714E0	3.984919362E0
1.805017850E1	-5.491137030E-1	1.198754784E0	-1.744118595E0	2.186432840E0
1.806017250E1	6.878602367E-1	5.554102041E-1	-2.878736293E-1	9.297867640E-1
1.807016750E1	1.851820506E0	-4.688670270E-1	7.824551028E-1	2.064294423E0
1.808016150E1	2.595565872E0	-2.087593251E0	9.198260790E-1	3.455587909E0
1.809015650E1	3.038165306E0	-3.770404813E0	6.931219268E-1	4.891504767E0
1.810015050E1	2.897546201E0	-4.819276310E0	8.044815642E-1	5.680527152E0
1.811014550E1	2.593151557E0	-5.071366149E0	1.024442707E0	5.787285415E0
1.812013950E1	2.171155518E0	-5.257791172E0	1.576834432E0	5.902939193E0
1.813013450E1	1.842226249E0	-5.676140741E0	2.219489626E0	6.366985586E0
1.814012950E1	2.011738200E0	-6.204084088E0	3.160394332E0	7.247471441E0
1.815012350E1	2.845371496E0	-6.911841010E0	4.104088161E0	8.527204978E0
1.816011850E1	4.298801027E0	-7.913234578E0	5.114655426E0	1.035657626E1
1.817011250E1	5.893398716E0	-9.778199918E0	6.467007063E0	1.312126223E1
1.818010750E1	6.857040905E0	-1.197304996E1	7.135780014E0	1.553358593E1
1.819010150E1	7.187769363E0	-1.422680895E1	6.880535018E0	1.736110260E1
1.820009650E1	7.299900248E0	-1.637639277E1	6.414416036E0	1.904257117E1
1.821009050E1	6.254837919E0	-1.766889757E1	6.545315314E0	1.985331437E1
1.822008550E1	5.182543938E0	-1.849938580E1	6.836534720E0	2.039176901E1
1.823007950E1	4.475862611E0	-1.939654398E1	7.045638753E0	2.111635124E1
1.824007450E1	4.371532788E0	-2.011653620E1	6.936123912E0	2.172314762E1
1.825006850E1	4.579296055E0	-2.054779876E1	7.540186898E0	2.236149379E1
1.826006350E1	5.454889702E0	-2.055160179E1	7.871141642E0	2.267331093E1
1.827005750E1	6.358890876E0	-2.030101819E1	7.263465663E0	2.247942985E1
1.828005250E1	6.799478576E0	-1.943502801E1	6.912529812E0	2.171949104E1
1.829004650E1	6.661456804E0	-1.842769192E1	6.584121530E0	2.067136891E1
1.830004150E1	6.108846393E0	-1.764636240E1	6.266795475E0	1.969733068E1
1.831003550E1	5.448087636E0	-1.727621026E1	6.426347280E0	1.922100516E1
1.832003050E1	4.645600557E0	-1.681585196E1	6.281166762E0	1.854204782E1
1.833002450E1	3.857495874E0	-1.610558483E1	6.056175259E0	1.763370057E1
1.834001950E1	3.066780117E0	-1.483442353E1	5.453529055E0	1.609988326E1
1.835001350E1	2.898697518E0	-1.289735325E1	5.553433412E0	1.433822830E1
1.836000850E1	3.618994672E0	-1.069909721E1	6.789780384E0	1.317835047E1
1.837000250E1	4.291868568E0	-8.739623321E0	6.775678654E0	1.186216560E1
1.837999750E1	4.914994061E0	-7.444575566E0	5.360530844E0	1.040740904E1
1.838999150E1	5.277964650E0	-6.310432076E0	3.950166641E0	9.125912575E0
1.839998650E1	4.817413095E0	-5.188347300E0	2.971240414E0	7.678195506E0
1.840998050E1	3.593595244E0	-4.655262496E0	1.866852821E0	6.170132506E0
1.841997550E1	2.314582163E0	-4.020193188E0	4.468395424E-1	4.660355076E0
1.842996950E1	1.684136687E0	-3.101759623E0	-3.294262826E-2	3.529633743E0
1.843996450E1	1.221173155E0	-1.480782221E0	4.429710245E-1	1.969823136E0
1.844995850E1	5.940502862E-1	5.733814021E-1	3.769015807E-1	9.075884400E-1
1.845995350E1	-1.235383186E-1	1.021959395E0	-1.281789193E0	1.643972706E0
1.846994750E1	-5.313103200E-1	1.534870720E0	-2.457909259E0	2.946088374E0
1.847994250E1	-3.531229281E-1	3.566308628E0	-2.229938015E0	4.220885758E0
1.848993650E1	-1.086969067E-1	6.079032025E0	-1.304023231E0	6.218273230E0
1.849993150E1	6.413047788E-1	7.292475454E0	-2.404189135E0	7.705296585E0
1.850992550E1	1.380650261E0	8.367967862E0	-3.028865894E0	9.005726505E0
1.851992050E1	1.847465792E0	1.037317575E1	-3.178103210E0	1.100528259E1
1.852991450E1	2.644478708E0	1.220172521E1	-3.163623165E0	1.287959150E1
1.853990950E1	3.162679717E0	1.406091876E1	-1.757332132E0	1.451895987E1
1.854990450E1	3.096014734E0	1.643925268E1	-3.724430788E-1	1.673239522E1
1.855989850E1	3.754456240E0	1.825442839E1	4.625317150E-1	1.864226470E1
1.856989350E1	4.455562540E0	1.971514355E1	1.926190950E0	2.030391919E1
1.857988750E1	4.681662967E0	2.131411379E1	2.299708162E0	2.194306434E1
1.858988250E1	4.320970745E0	2.187405018E1	1.250769714E0	2.233179984E1
1.859987650E1	4.182774142E0	2.205392223E1	9.093437755E-1	2.246548444E1
1.860987150E1	4.447754753E0	2.203018955E1	1.425727177E0	2.251986838E1
1.861986550E1	4.832862316E0	2.144926633E1	1.819975693E0	2.206218248E1
1.862986050E1	5.365164177E0	2.060207495E1	2.746661725E0	2.146566164E1
1.863985450E1	5.740085306E0	1.935422885E1	3.546122870E0	2.049657876E1
1.864984950E1	5.471522107E0	1.826806878E1	3.823008996E0	1.944930047E1
1.865984350E1	4.415410587E0	1.763872594E1	3.011004404E0	1.843059009E1
1.866983850E1	2.903034106E0	1.738415571E1	1.303703388E0	1.767303368E1
1.867983250E1	1.484985492E0	1.710527159E1	-5.697176099E-1	1.717905924E1
1.868982750E1	5.844645070E-1	1.665536343E1	-1.865140171E0	1.676965944E1
1.869982150E1	1.587186489E-1	1.598584788E1	-2.217869362E0	1.613974810E1
1.870981650E1	2.015389055E-2	1.531271057E1	-1.971668254E0	1.543913815E1
1.871981050E1	2.602875622E-1	1.425706712E1	-1.711229761E0	1.436175546E1
1.872980550E1	5.716623938E-1	1.284733266E1	-1.530637920E0	1.295081491E1
1.873979950E1	9.203547404E-1	1.176645848E1	-1.675278740E0	1.192070286E1
1.874979450E1	1.164240497E0	1.093542880E1	-1.168047400E0	1.105908648E1
1.875978850E1	1.393412979E0	1.021905250E1	6.427844167E-3	1.031361600E1
1.876978350E1	9.079247294E-1	8.811524777E0	-2.222140753E-1	8.860963566E0
1.877977750E1	6.226323534E-1	7.339501101E0	-7.454726332E-1	7.403490859E0
1.878977250E1	3.200400397E-3	5.886839309E0	-7.699122405E-1	5.936973316E0
1.879976650E1	-8.392382180E-1	4.909712856E0	-9.526184338E-1	5.071201336E0
1.880976150E1	-1.136991157E0	3.681435626E0	-1.347024824E0	4.081689973E0
1.881975550E1	-1.051249487E0	2.390173359E0	-1.585354995E0	3.054734789E0
1.882975050E1	-4.536191697E-1	1.829573897E0	-9.951920110E-1	2.131552987E0
1.883974450E1	4.316417884E-1	8.494343003E-1	-9.163276899E-1	1.321934075E0
1.884973950E1	1.288791380E0	-1.013026457E-1	-1.177509364E0	1.748649122E0
1.885973350E1	2.019396590E0	-1.191152746E0	-1.363600511E0	2.712234099E0
1.886972850E1	2.101246208E0	-2.342297965E0	-1.448089854E0	3.463893706E0
1.887972250E1	1.889797879E0	-3.222528015E0	-1.284575391E0	3.950462855E0
1.888971750E1	1.985017447E0	-3.596340804E0	-1.837516755E-1	4.111900549E0
1.889971150E1	2.861170965E0	-3.725776524E0	2.324932466E0	5.241471260E0
1.890970650E1	3.206281527E0	-4.611564499E0	2.575714867E0	6.179083705E0
1.891970050E1	3.772387311E0	-4.879231321E0	1.883761214E0	6.448748764E0
1.892969550E1	5.473045306E0	-4.947542002E0	3.354059962E0	8.104450322E0
1.893968950E1	6.530429472E0	-5.808274950E0	4.619578693E0	9.885498181E0
1.894968450E1	7.100331854E0	-7.159226180E0	4.787492015E0	1.116195824E1
1.895967850E1	8.034158506E0	-9.216698231E0	5.507335718E0	1.340992080E1
1.896967313E1	8.477469254E0	-1.181361393E1	6.147135131E0	1.578658384E1
1.897966713E1	8.100130886E0	-1.364874619E1	6.675838616E0	1.721822332E1
1.898966213E1	7.551108327E0	-1.558316651E1	7.457358164E0	1.885381941E1
1.899965613E1	6.851986572E0	-1.770511172E1	8.487711822E0	2.079571958E1
1.900965112E1	5.958042024E0	-1.937377843E1	8.768100430E0	2.208440944E1
1.901964512E1	5.432942178E0	-2.082928372E1	8.884703851E0	2.328763370E1
1.902964012E1	5.853430073E0	-2.206764213E1	9.380568203E0	2.468275780E1
1.903963412E1	6.607327960E0	-2.266816989E1	9.248492466E0	2.535818057E1
1.904962913E1	7.698683864E0	-2.285497206E1	8.831225801E0	2.568287426E1
1.905962313E1	8.467156520E0	-2.250547930E1	8.776321616E0	2.559713186E1
1.906961813E1	8.896497685E0	-2.145748986E1	8.595034541E0	2.476784530E1
1.907961213E1	8.893469412E0	-2.069320732E1	8.347227788E0	2.402038382E1
1.908960713E1	8.551059387E0	-1.978853547E1	8.052415853E0	2.301191330E1
1.909960213E1	7.883131943E0	-1.894720066E1	7.495027097E0	2.184755394E1
1.910959613E1	7.133310735E0	-1.792148676E1	7.188727722E0	2.058498521E1
1.911959013E1	6.621118033E0	-1.656040231E1	6.944762004E0	1.913937951E1
1.912958512E1	6.772428187E0	-1.494473243E1	6.919420171E0	1.780699824E1
1.913958013E1	6.766113194E0	-1.322070077E1	6.212114654E0	1.609837213E1
1.914957413E1	6.835262951E0	-1.124706084E1	5.807699000E0	1.438563745E1
1.915956913E1	7.178834817E0	-9.200892037E0	5.421579283E0	1.286800705E1
1.916956313E1	7.769101882E0	-7.134037544E0	5.050907326E0	1.169466120E1
1.917955813E1	7.966456520E0	-5.349745070E0	4.461628441E0	1.058254838E1
1.918955213E1	7.949576193E0	-3.900079099E0	3.696433150E0	9.595311181E0
1.919954713E1	7.803938423E0	-2.604543687E0	3.151646313E0	8.810106538E0
1.920954113E1	6.923116196E0	-1.457788045E0	2.061479732E0	7.369150734E0
1.921953612E1	5.553070884E0	-2.706940712E-1	1.332603251E0	5.717141152E0
1.922953012E1	4.045437664E0	8.956772976E-1	1.011253143E0	4.265024811E0
1.923952512E1	2.577428686E0	2.023323288E0	1.053826135E-1	3.278426643E0
1.924951913E1	1.079292294E0	3.278260751E0	-1.321669543E0	3.695764575E0
1.925951413E1	5.758005414E-2	4.151144506E0	-3.131207955E0	5.199978792E0
1.926950813E1	2.328551307E-2	4.813364483E0	-4.295862216E0	6.451623985E0
1.927950313E1	3.914427289E-1	6.131607265E0	-4.328439394E0	7.515665150E0
1.928949713E1	7.722710804E-1	7.839504697E0	-4.281887371E0	8.965979923E0
1.929949213E1	1.160901445E0	9.633752056E0	-3.867050225E0	1.044561862E1
1.930948613E1	1.471597999E0	1.186548692E1	-3.189240986E0	1.237443488E1
1.931948112E1	2.010280927E0	1.353089556E1	-2.609208303E0	1.392603074E1
1.932947512E1	2.443955756E0	1.476509193E1	-2.025144550E0	1.510238623E1
1.933947012E1	2.700782717E0	1.580368957E1	-1.795971703E0	1.613308234E1
1.934946412E1	3.261557887E0	1.724336061E1	-6.414956903E-1	1.756083032E1
1.935945913E1	3.758030058E0	1.890855758E1	2.341891730E-1	1.927981287E1
1.936945313E1	4.126042117E0	2.030873184E1	4.171023577E-1	2.072782639E1
1.937944813E1	4.460813632E0	2.210996428E1	1.390004783E0	2.259826303E1
1.938944213E1	5.242648637E0	2.336667360E1	2.487807242E0	2.407646121E1
1.939943713E1	5.923432939E0	2.327929748E1	3.299346980E0	2.424661707E1
1.940943113E1	6.115538532E0	2.220298179E1	3.080286309E0	2.323489564E1
1.941942612E1	6.545438690E0	2.081482239E1	3.190308103E0	2.205170434E1
1.942942012E1	6.689673713E0	1.951332691E1	3.328938569E0	2.089505906E1
1.943941512E1	6.000094614E0	1.858378568E1	2.418508381E0	1.967758644E1
1.944940912E1	4.670943266E0	1.807690225E1	1.456229762E0	1.872732525E1
1.945940413E1	3.183424176E0	1.772160204E1	3.509206474E-1	1.800867884E1
1.946939813E1	1.955493101E0	1.725395459E1	-8.047060972E-1	1.738305077E1
1.947939313E1	8.389498772E-1	1.687177941E1	-1.507788756E0	1.695978196E1
1.948938713E1	-8.156588092E-2	1.659844663E1	-1.792605461E0	1.669516451E1
1.949938213E1	-3.895714737E-1	1.579058246E1	-1.457851780E0	1.586252162E1
1.950937613E1	-5.442040153E-1	1.447704288E1	-1.680476330E0	1.458440706E1
1.951937112E1	-1.214797790E-1	1.347209479E1	-2.059443732E0	1.362913805E1
1.952936512E1	6.894876630E-1	1.258693159E1	-1.312574784E0	1.267395332E1
1.953936012E1	1.356813063E0	1.169217896E1	-2.129754746E-1	1.177256765E1
1.954935412E1	1.684631946E0	1.038051517E1	1.202871662E-1	1.051701236E1
1.955934913E1	1.456307238E0	8.639617807E0	-8.279938030E-1	8.800534095E0
1.956934313E1	7.937962161E-1	7.459318736E0	-1.365106754E0	7.624635393E0
1.957933813E1	2.776166629E-1	6.443013598E0	-1.073395597E0	6.537711629E0
1.958933213E1	-8.849008061E-2	5.515653967E0	-9.444995749E-1	5.596637260E0
1.959932713E1	1.399791268E-1	4.298147308E0	-6.073362565E-1	4.343100479E0
1.960932113E1	1.034353811E0	3.120452002E0	1.775331616E-1	3.292206939E0
1.961931612E1	2.271035463E0	1.792299798E0	3.081535274E-1	2.909449988E0
1.962931012E1	3.325912635E0	5.871904059E-1	-5.924691260E-2	3.377868800E0
1.963930512E1	3.833176135E0	-5.091137778E-1	-1.259133571E-1	3.868887475E0
1.964929912E1	3.580222662E0	-1.408462104E0	-4.278273207E-1	3.871020024E0
1.965929413E1	3.857023419E0	-2.663610798E0	-3.581782115E-1	4.701036457E0
1.966928813E1	4.297600594E0	-4.224509813E0	5.933023542E-1	6.055399385E0
1.967928313E1	4.473902624E0	-5.781830918E0	1.427616997E0	7.448722289E0
1.968927713E1	4.387950600E0	-7.693721332E0	1.655202910E0	9.010391505E0
1.969927213E1	4.543785329E0	-9.280202501E0	1.790885210E0	1.048691630E1
1.970926713E1	4.765976601E0	-1.076093970E1	2.208669353E0	1.197458043E1
1.971926113E1	4.723810282E0	-1.288604708E1	2.407270617E0	1.393411442E1
1.972925612E1	5.026638458E0	-1.470262028E1	2.587987588E0	1.575220038E1
1.973925012E1	5.257074888E0	-1.625241192E1	3.485734581E0	1.743353307E1
1.974924513E1	5.527834886E0	-1.797465433E1	5.128403984E0	1.949219547E1
1.975923913E1	5.702909878E0	-1.975260783E1	5.865901600E0	2.137983861E1
1.976923413E1	5.833422071E0	-2.152324531E1	5.823047356E0	2.304748971E1
